id,id_company,Currency,id_currency,Sector,id_sector,Target Customer,id_target_customer,Country,id_country,Deal Team,id_deal_team,Financial Quarter,End of Quarter,Revenue Run Rate (RRR),Net New ARR,cARR,ARR YoY Growth (in %),Revenue,LTM Revenue,Revenue as % of ARR,Revenue YoY Growth (in %),Subscription,Professional Services,Other Non-Recurring,COGS,Gross Profit,Gross Margin (in %),Operating Expenses,Opex as % of Revenue,Opex YoY Growth (in %),Sales & Marketing,S&M as % of Revenue,S&M Expenses YoY Growth (in %),Research & Development,R&D as % of Revenue,R&D Expenses YoY Growth (in %),General & Administrative,G&A as % of Revenue,G&A Expenses YoY Growth (in %),EBITDA,Depreciation and Amortization,EBIT,Interest Income,Interest Expenses,Taxes,Other,Net Income,Cash Burn (OCF & ICF),Monthly Burn (Qtly. avg),Financing Cash Flow (FCF),Ending cash,Cash Runway (Months),Total Current Assets (excluding Cash),Total Current Liabilities,Working Capital,Financial Debt,New ARR,Expansion & Upsell,Churn & Reduction,Gross New ARR,GNARR YoY Growth (in %),Expansion & Upsell (in %),Churn & Reduction (in %),Annualized $ Expansion & Upsell (in %),Annualized $ Churn & Reduction (in %),Expansion & Upsell % of Gross New ARR,Annualized $ Net Expansion (in %),Net Expansion TTM (in %),Quick Ratio,Quick Ratio TTM,LTM Capital Efficiency (ARR),LTM New Revenue/ Cash Burn,LTM GP / LTM Cash Burn,LTM GP / LTM S&M,Capital Efficiency (NNARR/Cash Burn),LTM Rule of 40% (ARR),LTM Rule of 40% (Rev),LTM Magic Number (ARR),LTM Magic Number (Rev),"ACV (EoP, Aggregate)",ACV YoY Growth (in %),New ARR / New Customers,New ARR / New Customers YoY Growth (in %),CAC Payback (months),LTV/CAC (TTM),LTV/CAC,CAC,LTV,Customer Lifetime,New Customers,Churned Customers,Customers (EoP),Annualized Logo Churn (in %),Headcount (HC),HC YoY Growth (in %),Sales Reps,Sales Reps as % of HC,Sales Reps YoY Growth (in %),Research & Development HC,R&D HC as % of HC,R&D HC YoY Growth (in %),General & Administrative HC,G&A as % of HC,G&A YoY Growth (in %),ARR / HC,ARR / HC,RRR / HC,Opex Run Rate / HC,Cash Burn / HC,NNARR / Sales Reps,EqV,TEV/ARR,TEV/ARR Growth Adj.,TEV/ARR (end of cash),TEV/LTM Revenue,TEV/LTM Revenue Growth Adj.,TEV/LTM Revenue (end of cash),Quarter Order,Quarter_old,Date,Order
3722862,108,â‚¬ (EUR),2,DevOps,5,Enterprise,2,Germany,4,EUR,5,Q3-FY22,2022-09-30T00:00:00.0000000,70014.24,5979.19968,68584.84056,0.5716046132,17503.56,58802.70228,0.255210333,0.6331775516,16387.92,1114.56,,2976.48,14527.08,0.8299500216,17866.44,1.020731783,0.3511681319,9528.67476,0.5443849571,0.4153013362,4031.8722,0.2303458382,0.3023600209,3395.52,0.1939902511,0.5822052237,-3339.36,115.56,-3454.92,,46.97028,70.95492,-50.88096,-3623.72616,671.2211016,223.7403672,52.0300584,50208.85116,-254.7515313,,,,,4558.0104,2324.51208,-903.38436,6882.52248,0.4073064947,0.0371294351,-0.0144297598,0.1485177404,-0.0577190392,0.3377412986,1.090798701,1.101441855,7.618598223,10.63446424,6.33169701,5.830389505,12.59529866,1.533618989,,0.3271509894,0.3887239278,0.7709551819,0.8389325684,79.28883302,0.04834203677,55.58549268,-0.063173728,23.04192463,16.95680452,9.811292474,116.2033507,1140.10506,14.93775435,82,-13,865,0.06532663317,451,0.1218905473,107,0.2372505543,0.1263157895,149,0.3303769401,0.3796296296,37,0.08203991131,0.275862069,140.8081641,152.0728172,155.2422173,158.4606652,-1.488295125,161.5999914,,,,,,,,Q3,Q3-22,2022-07-01T00:00:00.0000000,35
3722863,108,â‚¬ (EUR),2,DevOps,5,Enterprise,2,Germany,4,EUR,5,Q4-FY22,2022-12-30T00:00:00.0000000,77565.6,7151.34744,75736.188,0.5047227706,19391.4,66147.33948,0.2560387645,0.6096772487,18452.88,913.68,,3123.36,16268.04,0.83893066,21057.84,1.085937065,0.3214413999,11572.2,0.596769702,0.429238362,3615.84,0.1864661654,0.116372124,4929.12,0.2541910331,0.4998356885,-4789.8,105.84,-4895.64,72.36,,250.56,140.4,-4933.44,-2699.679953,-899.8933176,-330.4512072,47178.72,139.5504374,,,,,5868.37332,2289.07404,-1006.0848,8157.44736,0.1515767648,0.03337580173,-0.01466920083,0.1335032069,-0.05867680332,0.2806115613,1.074826404,1.074364781,8.108111125,8.639835298,6.211683448,6.287586687,13.6238423,1.554994808,2.648961197,0.3000323929,0.4049868711,0.7089876189,0.8199155877,80.05939535,0.05935028034,55.36201245,-0.1426662886,23.14638817,13.52678554,10.4848413,109.1716981,1144.647929,8.283901689,106,-25,946,0.1156069364,459,0.1140776699,113,0.2461873638,0.13,145,0.3159041394,0.2083333333,38,0.08278867102,0.2258064516,152.7801743,165.0025882,168.9882353,183.5105882,5.881655671,188.1933537,,,,,,,,Q4,Q4-22,2022-10-01T00:00:00.0000000,36
3722864,108,â‚¬ (EUR),2,DevOps,5,Enterprise,2,Germany,4,EUR,5,Q1-FY23,2023-03-30T00:00:00.0000000,81004.15701,8904.48012,84640.66812,0.5011436858,20251.03925,72459.89874,0.2392589721,0.4528872052,19344.15899,906.880266,,2745.727178,17505.31207,0.8644154927,17893.36764,0.8835777472,0.3398947845,9738.79146,0.4809032929,0.4464869265,4431.750883,0.2188406643,0.4267986926,3722.825297,0.18383379,0.4794250901,-388.0555668,174.96324,-563.0188068,77.319468,,533.0121192,-173.0130732,-1191.724531,3776.4337,1258.811233,-677.8232712,50277.33043,-280.1606063,,,,,5194.98468,2259.3762,-616.24584,7454.36088,0.3865379671,0.02983218802,-0.00813674224,0.1193287521,-0.03254696896,0.3030945558,1.086781783,1.087563102,12.09640763,10.01485568,300,-11.65633202,-27.112076,1.577198398,,0.3204106644,0.2721541837,0.7275628506,0.6501549791,83.30774421,0.06528011562,61.84505571,1.44308636,15.18291643,15.83556729,19.08409576,115.9379936,2212.571771,16.52244771,84,-14,1016,0.05919661734,495,0.2073170732,128,0.2585858586,0.219047619,154,0.3111111111,0.3275862069,42,0.08484848485,0.4,158.3252303,170.9912487,163.6447616,144.5928698,-7.629158989,212.0114314,,,,,,,,Q1,Q1-23,2023-01-01T00:00:00.0000000,37
3722865,108,â‚¬ (EUR),2,DevOps,5,Enterprise,2,Germany,4,EUR,5,Q2-FY23,2023-06-30T00:00:00.0000000,87803.784,7072.92324,91713.59136,0.4649413387,21950.946,79096.94525,0.2393423447,0.4334001618,20925.648,,,3221.64,18729.306,0.8532345713,21641.32944,0.9858950699,0.3607716779,13506.45624,0.6153017843,0.6888152991,4428.648,0.2017520338,0.2774564507,3706.2252,0.1688412518,0.1505193938,-2912.02344,214.86924,-3126.89268,119.6586,,663.87816,-44.0424,-3715.15464,545.6800116,181.8933372,-664.09308,50158.91736,-69.63109355,,,,,5404.42044,3431.04552,-1762.54272,8835.46596,0.338506139,0.04053660724,-0.02082382806,0.162146429,-0.08329531225,0.3883264941,1.078851117,1.082814501,5.012908828,7.305950044,300,-11.8066218,-29.22398624,1.511512943,,0.294719274,0.2631780972,0.6563809611,0.5986585656,85.39440536,0.08574795679,64.33833857,0.07059994126,26.85686234,10.69909691,5.440203834,160.7911457,874.7366074,9.402125777,84,-26,1074,0.1023622047,524,0.1801801802,143,0.2729007634,0.3240740741,147,0.2805343511,0,40,0.07633587786,0.05263157895,162.0610534,175.0259377,167.5644733,165.2009881,-1.041374068,176.823081,,,,,,,,Q2,Q2-23,2023-04-01T00:00:00.0000000,38
3722866,108,â‚¬ (EUR),2,DevOps,5,Enterprise,2,Germany,4,EUR,5,Q3-FY23,2023-09-30T00:00:00.0000000,94245.12,7730.82144,99444.4128,0.4499474226,23561.28,85154.66525,0.236929148,0.346085025,22618.44,942.84,,3488.4,20072.88,0.8519435277,19623.6,0.8328749542,0.09834975518,11106.72,0.4713971397,0.1656101483,4800.6,0.2037495416,0.1906627398,3715.2,0.1576824349,0.0941475827,449.28,123.12,326.16,28.08,,686.88,328.32,-4.32,-741.89736,-247.29912,-44.28,49372.74,1509.736231,,,,,5883.38316,3055.73796,-1208.52,8939.12112,0.2988146637,0.03331826739,-0.01317710911,0.1332730695,-0.05270843643,0.3418387467,1.080564633,1.080255984,7.39675067,7.268351021,300,-29.92717055,-82.42196257,1.580334314,10.42033825,0.3343384992,0.2304761016,0.6719680244,0.5276280707,87.07917058,0.1513444147,63.94981696,0.0243837174,20.23627717,11.13137607,11.65861504,120.7252174,1407.488835,10.8194054,92,-24,1142,0.08938547486,559,0.2394678492,141,0.252236136,0.3177570093,167,0.2987477639,0.1208053691,46,0.08228980322,0.2432432432,164.7194275,177.8969818,168.5959213,140.4193202,1.327186691,168.0613357,,,,,,,,Q3,Q3-23,2023-07-01T00:00:00.0000000,39
3722867,195,$ (USD),1,Cyber Security,3,Enterprise,2,Israel,3,ISR,3,Q4-FY17,2017-12-31T00:00:00.0000000,,,2797.99161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4,Q4-17,2017-10-01T00:00:00.0000000,1
3722868,195,$ (USD),1,Cyber Security,3,Enterprise,2,Israel,3,ISR,3,Q1-FY18,2018-03-31T00:00:00.0000000,3092,669.823,3467.81461,,773,,0.2229069564,,,,,281,492,0.6364812419,3657,4.730918499,,2081,2.692108668,,1177,1.522639069,,399,0.5161707633,,-3165,,-3165,,,,,-3165,,,1000,24505,,,,,,339.073,333.27,-2.52,672.343,,0.1191104358,-0.0009006460173,0.4764417432,-0.003602584069,2.017412308,1.472839159,,266.8027778,,,,,,,,,,,123.8505218,,67.8146,,58.57437474,,339928.6951,0.06436970194,21881.10878,,5,0,28,0,79,,27,0.3417721519,,,,,,,,43.89638747,43.89638747,39.13924051,185.164557,,24.80825926,,,,,,,,Q1,Q1-18,2018-01-01T00:00:00.0000000,2
3722869,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q1-FY14,2014-03-28T00:00:00.0000000,66944,,66944,,16736,,,,,,,4445,12291,0.7344048757,20389,1.218271989,,11004,0.6575047801,,5903,0.3527127151,,3482,0.2080544933,,-6850,878,-7728,,695,96,41,-8478,-6850,-2283.333333,-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Q1-14,2014-01-01T00:00:00.0000000,1
3722870,195,$ (USD),1,Cyber Security,3,Enterprise,2,Israel,3,ISR,3,Q2-FY18,2018-06-30T00:00:00.0000000,3740,1324.175126,4791.989736,,935,,0.1951172794,,,,,367,568,0.607486631,4712,5.039572193,,2958,3.163636364,,1337,1.429946524,,417,0.4459893048,,-4144,,-4144,,,,,-4144,-3340,-1113.333333,0,21165,,,,,,1199.136126,131.81,-6.771,1330.946126,,0.038009529,-0.001952526522,0.152038116,-0.007810106089,0.09903481248,1.14422801,,196.5656662,,,,,,0.3964596185,,,,,126.104993,,119.9136126,,44.1262748,,345689.3092,0.02837436333,9808.714057,,10,0,38,0,91,,30,0.3296703297,,,,,,,,52.65922787,52.65922787,41.0989011,207.1208791,146.8131868,44.13917086,,,,,,,,Q2,Q2-18,2018-04-01T00:00:00.0000000,3
3722871,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q2-FY14,2014-06-28T00:00:00.0000000,71520,4576,71520,,17880,,,,,,,5030,12850,0.7186800895,20752,1.160626398,,11561,0.6465883669,,6017,0.3365212528,,3174,0.1775167785,,-6247,1146,-7393,,703,95,4,-8187,-6247,-2082.333333,-772,,,,,,,,,,,,,,,,,,,,,,,,,0.7325116056,,,,,,,,,42.18470518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,Q2-14,2014-04-01T00:00:00.0000000,2
3722872,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q3-FY14,2014-09-28T00:00:00.0000000,81316,9796,81316,,20329,,,,,,,5357,14972,0.7364848246,21350,1.050223818,,12155,0.5979143096,,6059,0.2980471248,,3136,0.1542623838,,-4930,1018,-5948,,703,89,-227,-6967,-4930,-1643.333333,-14,,,,,,,,,,,,,,,,,,,,,,,,,1.987018256,,,,,,,,,20.2173221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q3,Q3-14,2014-07-01T00:00:00.0000000,3
3722873,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q4-FY14,2014-12-28T00:00:00.0000000,87740,6424,87740,,21935,76880,,,,,,6505,15430,0.7034419877,23965,1.092546159,,14287,0.6513334853,,6498,0.2962388876,,3180,0.1449737862,,-6974,1098,-8072,,701,99,-123,-8995,-6974,-2324.666667,27486,36823,,66444,74249,-7805,16939,,,,,,,,,,,,,,,,,2.221631135,1.133368702,0.9211356467,,,,,,,,,37.9392264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4,Q4-14,2014-10-01T00:00:00.0000000,4
3722874,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q1-FY15,2015-03-28T00:00:00.0000000,94284,6544,94284,0.4084010516,23571,83715,,0.4084010516,,,,7274,16297,0.6914004497,23456,0.9951211234,0.1504242484,13230,0.5612829324,,6173,0.2618896101,,4053,0.1719485809,,-5484,1134,-6618,,685,74,-305,-7682,-5484,-1828,349,33343,,59365,73977,-14612,15606,,,,,,,,,,,,,,,1.156759044,,2.519526127,1.162317256,1.19328957,0.02817050752,0.02817050752,0.5336404271,0.5336404271,,,,,35.08876977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Q1-15,2015-01-01T00:00:00.0000000,5
3722875,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q2-FY15,2015-06-28T00:00:00.0000000,103160,8876,103160,0.442393736,25790,91625,,0.442393736,,,,7519,18271,0.7084528887,27400,1.062427297,0.3203546646,14457,0.5605661109,,7895,0.3061264056,,5048,0.1957347809,,-6946,1227,-8173,,737,97,-237,-9244,-6946,-2315.333333,-1293,27000,,59660,86762,-27102,13172,,,,,,,,,,,,,,,1.30023835,,2.669926851,1.200280811,1.27785776,0.08345239905,0.08345239905,0.5845295498,0.5845295498,,,,,27.588695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,Q2-15,2015-04-01T00:00:00.0000000,6
3722876,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q3-FY15,2015-09-28T00:00:00.0000000,113248,10088,113248,0.3926902455,28312,99608,,0.3926902455,,,,7935,20377,0.7197301498,31453,1.110942357,0.4732084309,16265,0.5744913817,,9651,0.3408801921,,5537,0.1955707827,,-8559,1339,-9898,,1067,211,-649,-25986,-8559,-2853,96408,123984,,160118,93970,66148,0,,,,,,,,,,,,,,,1.14193756,,2.516718521,1.208382699,1.178642365,-0.1284225166,-0.1284225166,0.5482923814,0.5482923814,,,,,26.88193609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q3,Q3-15,2015-07-01T00:00:00.0000000,7
3722877,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q4-FY15,2015-12-28T00:00:00.0000000,131412,18164,131412,0.4977433326,32853,110526,,0.4977433326,,,,9978,22875,0.6962834444,44395,1.351322558,0.8524932193,23413,0.7126594223,,13889,0.4227620004,,7093,0.2159011354,,-19219,1652,-20871,,34,114,-87,-21106,-19219,-6406.333333,-678,86553,,136865,115767,21098,0,,,,,,,,,,,,,,,1.08615201,0.836798647,1.935435734,1.155199287,0.9451064051,-0.08146879851,-0.08146879851,0.6482891709,0.6482891709,,,,,22.21471515,,,,,,,,,,,,,,,,,,,,,,,,,,,896211.2933,4.77301929,0.09589318386,2.782482652,5.674972504,0.1140140336,3.428369721,Q4,Q4-15,2015-10-01T00:00:00.0000000,8
3722878,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q1-FY16,2016-03-28T00:00:00.0000000,139184,7772,139184,0.4762207798,34796,121751,,0.4762207798,,,,9795,25001,0.7185021267,41356,1.188527417,0.7631309686,22768,0.6543280837,,11995,0.3447235314,,6593,0.1894758018,,-13908,1711,-15619,,15,142,196,-15580,-13908,-4636,-512,83508,,119943,106929,13014,0,,,,,,,,,,,,,,,0.9232604047,0.7821187695,1.779157756,1.125105653,0.5588150705,-0.1144602003,-0.1144602003,0.5838523855,0.5838523855,,,,,48.92662727,,,,,,,,,,,,,,,,,,,,,,,,,,,628506.252,3.743539871,0.0786093348,2.40906283,4.279561182,0.08986506603,2.785358852,Q1,Q1-16,2016-01-01T00:00:00.0000000,9
3722879,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q2-FY16,2016-06-28T00:00:00.0000000,149072,9888,149072,0.4450562233,37268,133229,,0.4450562233,,,,10361,26907,0.721986691,40990,1.099871203,0.4959854015,21680,0.5817323173,,12666,0.3398626167,,6644,0.1782762692,,-11573,1708,-13281,,0,149,-22,-13452,-11573,-3857.666667,211,84755,,130601,124405,6196,0,,,,,,,,,,,,,,,0.8620514843,0.781163747,1.786740269,1.131160402,0.8544024886,-0.1263208792,-0.1263208792,0.5457527994,0.5457527994,,,,,36.44205626,,,,,,,,,,,,,,,,,,,,,,,,,,,547311.9093,2.99486177,0.06729176255,2.009812434,3.350997409,0.0752937996,2.23855693,Q2,Q2-16,2016-04-01T00:00:00.0000000,10
3722880,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q3-FY16,2016-09-28T00:00:00.0000000,161356,12284,161356,0.424802204,40339,145256,,0.424802204,,,,11301,29038,0.7198492774,40243,0.9976201691,0.279464598,21284,0.5276283497,,11354,0.2814645876,,7605,0.1885272317,,-8293,1911,-10204,,0,70,80,-10194,-8293,-2764.333333,2649,87715,,132706,130916,1790,0,,,,,,,,,,,,,,,0.9078180137,0.8613967883,1.959145548,1.164630658,1.481249246,0.00945275201,0.00945275201,0.5396601043,0.5396601043,,,,,28.88371928,,,,,,,,,,,,,,,,,,,,,,,,,,,529168.3027,2.6762268,0.0629993624,1.791915642,2.972856554,0.06998213581,1.955611452,Q3,Q3-16,2016-07-01T00:00:00.0000000,11
3722881,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q4-FY16,2016-12-28T00:00:00.0000000,180136,18780,180136,0.3707728366,45034,157437,,0.3707728366,,,,12464,32570,0.7232313363,43092,0.9568770262,-0.02935015204,24792,0.5505173869,,10860,0.2411511303,,7440,0.1652085091,,-8550,1395,-9945,,0,-388,-217,-9774,-8550,-2850,-1187,71927,,130233,145609,-15376,0,,,,,,,,,,,,,,,1.151214441,1.108378225,2.682071638,1.253987893,2.196491228,0.05953723122,0.05953723122,0.5382440016,0.5382440016,,,,,21.90382627,,,,,,,,,,,,,,,,,,,,,,,,,,,749780.6662,3.577548927,0.09648897044,2.450927289,4.093353871,0.1104005868,2.717351997,Q4,Q4-16,2016-10-01T00:00:00.0000000,12
3722882,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q1-FY17,2017-03-28T00:00:00.0000000,180980,844,180980,0.3002931371,45245,167886,,0.3002931371,,,,13227,32018,0.7076583048,43195,0.9546911261,0.04446755005,24810,0.5483478837,,11137,0.2461487457,,7248,0.1601944966,,-8846,1624,-10470,,0,129,54,-10545,-4567,-1522.333333,2105,79223,,120668,137644,-16976,0,,,,,,,,,,,,,,,1.267198254,1.398750872,3.65439772,1.302130372,0.1848040289,0.03841900827,0.03841900827,0.4515264784,0.4515264784,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,517890.4921,2.419715347,0.08057844313,1.556378229,2.608437175,0.08686302989,1.571299882,Q1,Q1-17,2017-01-01T00:00:00.0000000,13
3722883,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q2-FY17,2017-06-28T00:00:00.0000000,189772,8792,189772,0.2730224321,47443,178061,,0.2730224321,,,,14034,33409,0.7041923993,46012,0.9698374892,0.1225176872,27132,0.5718862635,,11624,0.2450098012,,7256,0.1529414244,,-10284,1613,-11897,,0,187,447,-11637,-5033,-1677.666667,2448,84281,,140733,150343,-9610,0,,,,,,,,,,,,,,,1.539159702,1.695420338,4.804106947,1.296037463,1.746870654,0.0363058013,0.0363058013,0.4152298557,0.4152298557,,,,,52.58768367,,,,,,,,,,,,,,,,,,,,,,,,,,,641756.6221,2.899211308,0.1061894909,1.722064477,3.089891264,0.1131735308,1.714237305,Q2,Q2-17,2017-04-01T00:00:00.0000000,14
3722884,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q3-FY17,2017-09-28T00:00:00.0000000,202084,12312,202084,0.2524108183,50521,188243,,0.2524108183,,,,15367,35154,0.6958294571,48919,0.9682904139,0.215590289,28224,0.5586587756,,13293,0.2631183072,,7402,0.1465133311,,-10975,2067,-13042,,0,-2325,433,-10284,-5600,-1866.666667,2092,83880,,141317,161815,-20498,0,,,,,,,,,,,,,,,1.714863158,1.809978947,5.606357895,1.268612207,2.198571429,0.02802000431,0.02802000431,0.3880409307,0.3880409307,,,,,39.53378468,,,,,,,,,,,,,,,,,,,,,,,,,,,732644.5866,3.137532215,0.1243026046,1.832888356,3.368226496,0.1334422398,1.864487263,Q3,Q3-17,2017-07-01T00:00:00.0000000,15
3722885,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q4-FY17,2017-12-28T00:00:00.0000000,230924,28840,230924,0.2819425323,57731,200940,,0.2819425323,,,,18314,39417,0.6827700889,53621,0.9288077463,0.2443376961,31427,0.5443695761,,13807,0.2391609361,,8387,0.1452772341,,-11061,2324,-13385,,0,-227,154,-13004,-6258,-2086,623,90740,,173278,189485,-16207,0,,,,,,,,,,,,,,,2.366856184,2.027355765,6.524279989,1.254541055,4.608501119,0.05565607864,0.05565607864,0.4551181526,0.4551181526,,,,,19.15201303,,,,,,,,,,,,,,,,,,,,,,,,,,,771883.288,2.935298367,0.1041098107,1.520848554,3.373299691,0.1196449384,1.761046652,Q4,Q4-17,2017-10-01T00:00:00.0000000,16
3722886,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q1-FY18,2018-03-28T00:00:00.0000000,218060,-12864,218060,0.2048845176,54515,210210,,0.2048845176,,,,17756,36759,0.6742914794,54218,0.9945519582,0.2551915731,29052,0.5329175456,,16434,0.3014583142,,8732,0.1601760983,,-14186,2399,-16585,,0,95,319,-16361,-7421,-2473.666667,34362,129276,,180226,166191,14035,0,,,,,,,,,,,,,,,1.525172754,1.740868707,5.953397499,1.249527345,-1.733459103,-0.03909055492,-0.03909055492,0.320110502,0.320110502,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,822042.7138,3.325434134,0.1623077318,1.746374908,3.449617846,0.1683688883,1.665992581,Q1,Q1-18,2018-01-01T00:00:00.0000000,17
3722887,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q2-FY18,2018-06-28T00:00:00.0000000,233764,15704,233764,0.2318150201,58441,221208,,0.2318150201,,,,18765,39676,0.6789069318,55052,0.9420098903,0.196470486,31157,0.5331359833,,15746,0.2694341301,,8149,0.1394397769,,-11662,2678,-14340,,,131,,-14333,-4247,-1415.666667,1829,114714,,176402,181157,-4755,0,,,,,,,,,,,,,,,1.86993114,1.834013432,6.418685709,1.259853162,3.697668943,-0.01221774541,-0.01221774541,0.3670281996,0.3670281996,,,,,35.06843224,,,,,,,,,,,,,,,,,,,,,,,,,,,1181297.486,4.392250699,0.1894722222,2.290465922,4.641559494,0.2002268659,2.378966514,Q2,Q2-18,2018-04-01T00:00:00.0000000,18
3722888,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q3-FY18,2018-09-28T00:00:00.0000000,249460,15696,249460,0.2344371647,62365,233052,,0.2344371647,,,,19139,43226,0.6931131243,55536,0.8904994789,0.1352644167,30570,0.4901787862,,16791,0.2692375531,,8175,0.1310831396,,-8641,2660,-11301,,1679,-155,994,-11831,-1102,-367.3333333,199781,271793,,337180,190404,146776,172165,,,,,,,,,,,,,,,2.489804499,2.354898045,8.360206012,1.301720046,14.24319419,-0.003831547819,-0.003831547819,0.387673273,0.387673273,,,,,33.71968992,,,,,,,,,,,,,,,,,,,,,,,,,,,1745820.977,6.543893702,0.2791320953,1.762567558,7.004615806,0.2987843593,1.869712172,Q3,Q3-18,2018-07-01T00:00:00.0000000,19
3722889,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q4-FY18,2018-12-28T00:00:00.0000000,275080,25620,275080,0.1912144255,68770,244091,,0.1912144255,,,,20847,47923,0.6968590955,59904,0.8710775047,0.1171742414,32531,0.47304057,,17436,0.2535407881,,9937,0.1444961466,,-7452,3360,-10812,,3253,395,1440,-13020,-658,-219.3333333,192,258775,,343456,234986,108470,174688,,,,,,,,,,,,,,,3.288352696,3.213509085,12.48019065,1.359046306,38.93617021,-0.03634414894,-0.03634414894,0.3580893683,0.3580893683,,,,,21.86525574,,,,,,,,,,,,,,,,,,,,,,,,,,,1745820.977,5.934418071,0.3103540988,1.449738632,6.6878325,0.3497556464,1.51760722,Q4,Q4-18,2018-10-01T00:00:00.0000000,20
3722890,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q1-FY19,2019-03-28T00:00:00.0000000,292740,17660,292740,0.3424745483,73185,262761,,0.3424745483,,,,21493,51692,0.706319601,62526,0.8543554007,0.1532332436,35138,0.4801257088,,17435,0.2382318781,,9953,0.1359978138,,-6317,3427,-9744,,3229,225,1525,-11673,2607,869,4373,251469,,326949,228428,98521,193592,,,,,,,,,,,,,,,21.96470588,15.45617647,53.68147059,1.410530465,,0.1489260384,0.1489260384,0.5771430338,0.5771430338,,,,,33.80386252,,,,,,,,,,,,,,,,,,,,,,,,,,,1483229.991,4.757821205,0.1389248114,0.239470572,5.300651845,0.1547750591,0.3356551734,Q1,Q1-19,2019-01-01T00:00:00.0000000,21
3722891,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q2-FY19,2019-06-28T00:00:00.0000000,315836,23096,315836,0.3510891326,78959,283279,,0.3510891326,,,,23872,55087,0.6976658772,68493,0.8674501957,0.2441509845,38172,0.4834407731,,19161,0.2426702466,,11160,0.141339176,,-8236,3944,-12180,,3312,-519,1553,-13420,2746,915.3333333,1480,245707,,330412,251275,79137,251513,,,,,,,,,,,,,,,300,-17.27553576,-55.08711383,1.45096803,,0.174782382,0.174782382,0.6016523594,0.6016523594,,,,,28.42771208,,,,,,,,,,,,,,,,,,,,,,,,,,,2822455.498,8.910641428,0.2537999784,,9.934733412,0.282968981,-0.710423631,Q2,Q2-19,2019-04-01T00:00:00.0000000,22
3722892,1313,$ (USD),1,Cyber Security,3,Mixed,1,United States,1,Public,7,Q3-FY19,2019-09-28T00:00:00.0000000,332620,16784,332620,0.3333600577,83155,304069,,0.3333600577,,,,25730,57425,0.6905778366,70700,0.8502194697,0.2730481129,39904,0.4798749324,,19573,0.2353797126,,11223,0.1349648247,,-7158,4598,-11756,,3399,207,956,-14406,3446,1148.666667,2666,246740,,324989,246782,78207,255737,,,,,,,,,,,,,,,300,-8.723375507,-26.05662695,1.45546674,,0.1606393923,0.1606393923,0.5705856119,0.5705856119,,,,,41.31326997,,,,,,,,,,,,,,,,,,,,,,,,,,,2822455.498,8.461010601,0.2538099693,,9.255469469,0.2776418247,-1.522612946,Q3,Q3-19,2019-07-01T00:00:00.0000000,23
